Username,Grade,Attempt Number,Date,Status,Duration,,,,,,,
20150223,2 ,4,8/27/2015 18:02,Completed,0:00:33,,,,,,,
20150223,1 ,5,8/27/2015 18:03,Completed,0:00:45,,,,,,,
20150223,3 ,6,8/27/2015 18:04,Completed,0:00:41,,,,,,,
20150223,0 ,7,8/30/2015 14:46,Completed,0:00:09,,,,,,,
20150223,0 ,8,8/30/2015 14:46,Completed,0:00:09,,,,,,,
20150812,1 ,1,8/23/2015 15:13,Completed,0:00:37,,,,,,,
20150812,3 ,2,8/23/2015 15:15,Completed,0:00:39,,,,,,,
20150836,0 ,1,8/27/2015 20:36,Completed,0:00:16,,,,,,,
20150836,0 ,2,8/27/2015 20:36,Completed,0:00:12,,,,,,,
20150836,0 ,3,8/27/2015 20:54,Completed,0:17:01,,,,,,,
20151047,2 ,1,9/13/2015 10:12,Completed,0:01:49,,,,,,,
20151047,1 ,2,9/16/2015 11:49,Completed,0:01:19,,,,,,,
20151047,3 ,3,9/16/2015 11:49,Completed,0:00:32,,,,,,,
20151047,3 ,4,9/18/2015 10:01,Completed,0:07:32,,,,,,,
20151101,3 ,1,8/27/2015 20:59,Completed,0:01:30,,,,,,,
20151101,3 ,2,9/19/2015 0:40,Completed,0:01:45,,,,,,,
20151101,2 ,3,9/19/2015 0:46,Completed,0:06:21,,,,,,,
20151101,2 ,4,9/19/2015 0:48,Completed,0:00:49,,,,,,,
20151101,3 ,5,9/19/2015 0:50,Completed,0:00:37,,,,,,,
20151101,3 ,6,9/19/2015 0:50,Completed,0:00:20,,,,,,,
20150683,1 ,1,8/30/2015 14:39,Completed,0:07:53,,,,,,,
20150683,1 ,2,8/30/2015 14:47,Completed,0:06:54,,,,,,,
20150683,3 ,3,8/30/2015 15:58,Completed,0:04:01,,,,,,,
20150683,2 ,4,8/30/2015 16:05,Completed,0:06:06,,,,,,,
20150683,3 ,5,8/30/2015 16:11,Completed,0:05:16,,,,,,,
20150683,3 ,6,8/30/2015 16:15,Completed,0:01:55,,,,,,,
20150683,2 ,7,8/30/2015 16:17,Completed,0:00:57,,,,,,,
20150683,3 ,8,8/30/2015 16:19,Completed,0:00:37,,,,,,,
20150683,2 ,9,8/30/2015 16:26,Completed,0:05:05,,,,,,,
20150683,3 ,10,8/30/2015 17:48,Completed,0:00:44,,,,,,,
20150744,1 ,1,8/24/2015 19:55,Completed,0:00:36,,,,,,,
20150651,1 ,1,9/18/2015 16:14,Completed,0:02:45,,,,,,,
20150044,2 ,1,8/27/2015 16:52,Completed,0:00:58,,,,,,,
20150044,2 ,2,8/27/2015 16:54,Completed,0:01:12,,,,,,,
20150044,2 ,3,8/30/2015 9:06,Completed,0:02:46,,,,,,,
20150044,3 ,4,8/30/2015 9:12,Completed,0:04:47,,,,,,,
20150044,0 ,5,8/30/2015 9:19,Completed,0:00:08,,,,,,,
20150044,0 ,6,8/30/2015 9:20,Completed,0:00:07,,,,,,,
20150044,0 ,7,8/30/2015 9:20,Completed,0:00:16,,,,,,,
20150044,0 ,8,8/30/2015 9:21,Completed,0:00:17,,,,,,,
20150044,0 ,9,8/30/2015 9:21,Completed,0:00:09,,,,,,,
20150044,2 ,10,8/30/2015 9:32,Completed,0:00:23,,,,,,,
20150044,1 ,11,8/30/2015 9:33,Completed,0:00:21,,,,,,,
20150044,0 ,12,8/30/2015 9:34,Completed,0:00:33,,,,,,,
20150044,2 ,13,8/30/2015 9:35,Completed,0:01:15,,,,,,,
20150044,2 ,14,8/30/2015 9:36,Completed,0:00:24,,,,,,,
20150044,3 ,15,8/30/2015 9:37,Completed,0:00:41,,,,,,,
20150184,3 ,1,9/9/2015 23:04,Completed,0:08:52,,,,,,,
20150184,3 ,2,9/19/2015 10:42,Completed,0:00:40,,,,,,,
20150616,1 ,1,8/24/2015 10:40,Completed,0:00:44,,,,,,,
20150616,2 ,2,8/24/2015 10:42,Completed,0:00:58,,,,,,,
20150898,2 ,1,8/23/2015 21:05,Completed,0:01:43,,,,,,,
20150898,2 ,2,8/23/2015 21:05,Completed,0:00:24,,,,,,,
20150898,1 ,3,8/23/2015 21:06,Completed,0:00:48,,,,,,,
20150898,1 ,4,8/23/2015 21:11,Completed,0:02:30,,,,,,,
20150898,1 ,5,8/23/2015 21:12,Completed,0:01:34,,,,,,,
20150898,2 ,6,8/23/2015 21:13,Completed,0:00:23,,,,,,,
20150898,1 ,7,8/23/2015 21:14,Completed,0:01:12,,,,,,,
20150898,1 ,8,8/23/2015 21:16,Completed,0:00:29,,,,,,,
20150898,1 ,9,8/23/2015 21:17,Completed,0:00:39,,,,,,,
20150898,1 ,10,8/23/2015 21:18,Completed,0:00:35,,,,,,,
20150898,3 ,11,8/23/2015 21:18,Completed,0:00:23,,,,,,,
20150898,2 ,12,8/23/2015 21:20,Completed,0:01:30,,,,,,,
20150898,2 ,13,8/23/2015 21:21,Completed,0:00:13,,,,,,,
20150898,2 ,14,8/23/2015 21:22,Completed,0:00:53,,,,,,,
20150898,3 ,15,8/23/2015 21:23,Completed,0:00:10,,,,,,,
20150898,2 ,16,8/23/2015 21:23,Completed,0:00:11,,,,,,,
20150898,2 ,17,8/23/2015 21:24,Completed,0:00:24,,,,,,,
20150898,3 ,18,8/23/2015 21:25,Completed,0:00:20,,,,,,,
20150898,2 ,19,8/23/2015 21:25,Completed,0:00:41,,,,,,,
20150898,3 ,20,8/23/2015 21:26,Completed,0:00:09,,,,,,,
20150898,3 ,21,8/23/2015 21:26,Completed,0:00:13,,,,,,,
20150898,3 ,22,8/23/2015 21:27,Completed,0:00:07,,,,,,,
20150898,3 ,23,8/23/2015 21:27,Completed,0:00:26,,,,,,,
20150898,3 ,24,8/23/2015 21:28,Completed,0:00:30,,,,,,,
20150898,2 ,25,8/23/2015 21:29,Completed,0:00:14,,,,,,,
20150898,3 ,26,8/23/2015 21:29,Completed,0:00:09,,,,,,,
20150898,2 ,27,8/23/2015 21:31,Completed,0:01:31,,,,,,,
20150898,2 ,28,8/23/2015 21:32,Completed,0:01:26,,,,,,,
20150898,2 ,29,8/23/2015 21:33,Completed,0:00:21,,,,,,,
20150898,3 ,30,8/23/2015 21:33,Completed,0:00:12,,,,,,,
20150898,3 ,31,8/23/2015 21:34,Completed,0:00:12,,,,,,,
20150898,3 ,32,8/23/2015 21:35,Completed,0:00:15,,,,,,,
20150898,3 ,33,8/23/2015 21:38,Completed,0:02:25,,,,,,,
20151075,1 ,1,8/29/2015 22:47,Completed,0:01:25,,,,,,,
20151075,3 ,2,8/29/2015 22:49,Completed,0:00:45,,,,,,,
20151075,3 ,3,8/29/2015 22:51,Completed,0:01:15,,,,,,,
20151075,3 ,4,8/29/2015 22:53,Completed,0:01:25,,,,,,,
20151075,2 ,5,8/29/2015 22:56,Completed,0:01:28,,,,,,,
20151075,1 ,6,8/29/2015 22:59,Completed,0:02:00,,,,,,,
20151075,2 ,7,8/29/2015 23:00,Completed,0:01:21,,,,,,,
20151075,3 ,8,8/29/2015 23:04,Completed,0:02:23,,,,,,,
20151075,2 ,9,8/29/2015 23:07,Completed,0:01:21,,,,,,,
20151075,3 ,10,8/29/2015 23:08,Completed,0:00:57,,,,,,,
20151075,2 ,11,8/29/2015 23:11,Completed,0:02:23,,,,,,,
20151075,3 ,12,8/29/2015 23:12,Completed,0:00:43,,,,,,,
20151075,2 ,13,8/29/2015 23:16,Completed,0:01:53,,,,,,,
20151075,3 ,14,8/29/2015 23:17,Completed,0:00:44,,,,,,,
20151075,3 ,15,8/29/2015 23:18,Completed,0:00:11,,,,,,,
20151075,2 ,16,8/29/2015 23:18,Completed,0:00:40,,,,,,,
20151075,3 ,17,8/29/2015 23:24,Completed,0:00:09,,,,,,,
20151075,3 ,18,8/29/2015 23:31,Completed,0:00:09,,,,,,,
20151075,3 ,19,8/29/2015 23:54,Completed,0:00:15,,,,,,,
20151075,3 ,20,8/29/2015 23:54,Completed,0:00:09,,,,,,,
20151075,2 ,21,8/29/2015 23:55,Completed,0:00:44,,,,,,,
20151075,3 ,22,8/29/2015 23:56,Completed,0:00:24,,,,,,,
20151075,3 ,23,8/30/2015 0:07,Completed,0:00:13,,,,,,,
20151075,3 ,24,8/30/2015 0:08,Completed,0:00:08,,,,,,,
20151075,3 ,25,8/30/2015 0:08,Completed,0:00:13,,,,,,,
20151075,3 ,26,8/30/2015 0:12,Completed,0:00:08,,,,,,,
20151075,3 ,27,8/30/2015 0:14,Completed,0:00:10,,,,,,,
20151075,2 ,28,8/30/2015 0:15,Completed,0:01:12,,,,,,,
20151075,3 ,29,8/30/2015 0:16,Completed,0:00:09,,,,,,,
20151075,3 ,30,8/30/2015 0:18,Completed,0:01:02,,,,,,,
20151075,3 ,31,8/30/2015 0:20,Completed,0:00:10,,,,,,,
20151075,3 ,32,8/30/2015 0:20,Completed,0:00:20,,,,,,,
20151075,3 ,33,8/30/2015 0:21,Completed,0:00:09,,,,,,,
20151075,3 ,34,8/30/2015 0:21,Completed,0:00:08,,,,,,,
20151075,3 ,35,8/30/2015 0:21,Completed,0:00:08,,,,,,,
20151075,3 ,36,8/30/2015 0:22,Completed,0:00:09,,,,,,,
20151075,3 ,37,8/30/2015 0:22,Completed,0:00:10,,,,,,,
20151075,3 ,38,8/30/2015 0:23,Completed,0:00:11,,,,,,,
20151075,2 ,39,8/30/2015 0:24,Completed,0:00:57,,,,,,,
20151075,3 ,40,8/30/2015 0:25,Completed,0:00:09,,,,,,,
20151075,3 ,41,8/30/2015 0:26,Completed,0:00:13,,,,,,,
20151075,3 ,42,8/30/2015 0:27,Completed,0:00:10,,,,,,,
20150514,3 ,1,8/23/2015 16:19,Completed,0:00:59,,,,,,,
20151002,2 ,1,9/17/2015 10:07,Completed,0:01:00,,,,,,,
20151002,2 ,2,9/17/2015 10:10,Completed,0:01:51,,,,,,,
20151002,2 ,3,9/17/2015 10:11,Completed,0:00:53,,,,,,,
20151002,2 ,4,9/17/2015 10:12,Completed,0:01:01,,,,,,,
20151002,3 ,5,9/17/2015 10:13,Completed,0:00:54,,,,,,,
20151002,2 ,6,9/17/2015 10:16,Completed,0:01:53,,,,,,,
20151002,1 ,7,9/17/2015 10:17,Completed,0:01:12,,,,,,,
20151002,1 ,8,9/17/2015 10:19,Completed,0:00:49,,,,,,,
20151002,3 ,9,9/17/2015 10:19,Completed,0:00:15,,,,,,,
20151002,2 ,10,9/17/2015 10:21,Completed,0:01:31,,,,,,,
20151002,2 ,11,9/17/2015 10:22,Completed,0:01:08,,,,,,,
20151002,1 ,12,9/17/2015 10:24,Completed,0:01:16,,,,,,,
20151002,3 ,13,9/17/2015 10:25,Completed,0:00:25,,,,,,,
20151002,3 ,14,9/17/2015 10:25,Completed,0:00:18,,,,,,,
20150980,2 ,1,8/27/2015 11:55,Completed,0:00:33,,,,,,,
20150980,3 ,2,8/27/2015 11:57,Completed,0:00:29,,,,,,,
20150027,2 ,1,8/30/2015 13:22,Completed,0:00:34,,,,,,,
20150027,1 ,2,8/30/2015 13:23,Completed,0:00:29,,,,,,,
20150027,3 ,3,8/30/2015 13:24,Completed,0:00:58,,,,,,,
20150027,0 ,4,8/30/2015 13:25,Completed,0:00:44,,,,,,,
20150027,0 ,5,8/30/2015 13:26,Completed,0:00:27,,,,,,,
20150027,2 ,6,8/30/2015 13:27,Completed,0:00:31,,,,,,,
20150027,1 ,7,8/30/2015 13:27,Completed,0:00:28,,,,,,,
20150411,1 ,1,9/18/2015 12:56,Completed,0:08:01,,,,,,,
20150411,0 ,2,9/18/2015 21:29,Completed,0:00:51,,,,,,,
20150250,2 ,1,8/30/2015 15:54,Completed,0:00:55,,,,,,,
20150250,2 ,2,8/30/2015 15:55,Completed,0:00:57,,,,,,,
20150250,3 ,3,8/30/2015 15:56,Completed,0:00:23,,,,,,,
20150250,0 ,4,8/30/2015 16:20,Completed,0:00:11,,,,,,,
20150250,0 ,5,8/30/2015 16:21,Completed,0:00:09,,,,,,,
20150250,0 ,6,8/30/2015 16:22,Completed,0:00:09,,,,,,,
20150250,0 ,7,8/30/2015 16:23,Completed,0:00:09,,,,,,,
20150250,0 ,8,8/30/2015 16:23,Completed,0:00:11,,,,,,,
20150250,0 ,9,8/30/2015 16:25,Completed,0:01:12,,,,,,,
20150250,0 ,10,8/30/2015 16:25,Completed,0:00:08,,,,,,,
20150250,0 ,11,8/30/2015 16:26,Completed,0:00:09,,,,,,,
20150250,2 ,12,9/18/2015 21:59,Completed,0:14:56,,,,,,,
20150250,2 ,13,9/18/2015 22:00,Completed,0:00:41,,,,,,,
20150909,2 ,1,8/30/2015 18:57,Completed,0:00:50,,,,,,,
20150909,2 ,2,8/30/2015 18:58,Completed,0:00:57,,,,,,,
20150909,1 ,3,8/30/2015 19:00,Completed,0:01:25,,,,,,,
20150909,0 ,4,8/30/2015 19:02,Completed,0:01:05,,,,,,,
20150909,1 ,5,8/30/2015 19:04,Completed,0:01:14,,,,,,,
20150909,3 ,6,8/30/2015 19:09,Completed,0:00:34,,,,,,,
20150909,2 ,7,8/30/2015 19:15,Completed,0:04:59,,,,,,,
20150909,1 ,8,8/30/2015 19:16,Completed,0:00:39,,,,,,,
20150909,0 ,9,8/30/2015 19:19,Completed,0:02:12,,,,,,,
20150909,2 ,10,8/30/2015 19:20,Completed,0:01:21,,,,,,,
20150909,2 ,11,8/30/2015 19:22,Completed,0:00:55,,,,,,,
20150909,3 ,12,8/30/2015 19:27,Completed,0:03:27,,,,,,,
20150909,1 ,13,8/30/2015 19:37,Completed,0:02:03,,,,,,,
20150903,0 ,1,8/29/2015 15:50,Completed,0:02:00,,,,,,,
20150903,3 ,2,8/29/2015 15:51,Completed,0:00:34,,,,,,,
20150903,2 ,3,8/29/2015 15:53,Completed,0:01:40,,,,,,,
20150903,3 ,4,8/29/2015 15:55,Completed,0:00:48,,,,,,,
20150903,1 ,5,8/29/2015 15:56,Completed,0:01:41,,,,,,,
20150903,2 ,6,8/29/2015 15:57,Completed,0:00:32,,,,,,,
20150903,3 ,7,8/29/2015 15:58,Completed,0:00:37,,,,,,,
20150903,2 ,8,8/29/2015 15:59,Completed,0:00:52,,,,,,,
20150903,2 ,9,8/29/2015 16:01,Completed,0:00:52,,,,,,,
20150903,3 ,10,8/29/2015 16:01,Completed,0:00:26,,,,,,,
20150903,3 ,11,8/29/2015 16:03,Completed,0:01:11,,,,,,,
20150903,2 ,12,8/29/2015 16:04,Completed,0:00:27,,,,,,,
20150903,2 ,13,8/29/2015 16:04,Completed,0:00:28,,,,,,,
20150903,2 ,14,8/29/2015 16:06,Completed,0:00:20,,,,,,,
20150903,0 ,15,8/29/2015 16:06,Completed,0:00:35,,,,,,,
20150903,2 ,16,8/29/2015 16:07,Completed,0:00:26,,,,,,,
20150903,2 ,17,8/29/2015 16:08,Completed,0:00:56,,,,,,,
20150903,3 ,18,8/29/2015 16:10,Completed,0:01:23,,,,,,,
20150903,2 ,19,8/29/2015 16:11,Completed,0:00:28,,,,,,,
20150903,3 ,20,8/29/2015 16:12,Completed,0:00:39,,,,,,,
20150112,0 ,1,8/26/2015 22:27,Completed,0:03:10,,,,,,,
20150112,3 ,2,8/26/2015 22:37,Completed,0:04:08,,,,,,,
20150112,3 ,3,8/26/2015 22:44,Completed,0:01:35,,,,,,,
20150112,2 ,4,8/26/2015 22:51,Completed,0:01:38,,,,,,,
20150112,2 ,5,8/26/2015 22:57,Completed,0:05:26,,,,,,,
20150112,3 ,6,8/26/2015 23:04,Completed,0:02:42,,,,,,,
20150112,3 ,7,8/26/2015 23:09,Completed,0:02:20,,,,,,,
20150112,0 ,8,9/19/2015 11:36,Completed,0:04:50,,,,,,,
20150112,3 ,9,9/19/2015 13:04,Completed,0:02:15,,,,,,,
20151093,3 ,1,8/23/2015 22:51,Completed,0:03:48,,,,,,,
20151093,2 ,2,8/30/2015 12:55,Completed,0:01:34,,,,,,,
20151093,3 ,3,8/30/2015 12:57,Completed,0:00:31,,,,,,,
20151093,1 ,4,9/19/2015 14:01,Completed,0:00:40,,,,,,,
20150531,1 ,1,8/23/2015 16:17,Completed,0:01:20,,,,,,,
20150531,2 ,2,8/23/2015 16:19,Completed,0:01:03,,,,,,,
20150531,2 ,3,8/23/2015 16:20,Completed,0:00:37,,,,,,,
20150531,3 ,4,8/23/2015 16:21,Completed,0:01:09,,,,,,,
20150531,2 ,5,8/23/2015 16:24,Completed,0:02:30,,,,,,,
20150531,2 ,6,8/23/2015 16:25,Completed,0:00:26,,,,,,,
20150531,1 ,7,8/23/2015 16:26,Completed,0:00:25,,,,,,,
20150531,2 ,8,8/23/2015 16:27,Completed,0:00:38,,,,,,,
20150531,2 ,9,8/23/2015 16:29,Completed,0:01:43,,,,,,,
20150531,3 ,10,8/23/2015 16:31,Completed,0:01:48,,,,,,,
20150531,3 ,11,8/23/2015 16:32,Completed,0:00:51,,,,,,,
20150531,0 ,12,8/30/2015 12:45,Completed,0:00:31,,,,,,,
20150531,3 ,13,8/30/2015 12:46,Completed,0:00:34,,,,,,,
20150531,3 ,14,8/30/2015 12:47,Completed,0:00:37,,,,,,,
20150531,2 ,15,8/30/2015 12:48,Completed,0:01:19,,,,,,,
20150531,1 ,16,8/30/2015 12:49,Completed,0:00:28,,,,,,,
20150531,2 ,17,8/30/2015 12:50,Completed,0:01:11,,,,,,,
20150531,3 ,18,8/30/2015 12:51,Completed,0:00:29,,,,,,,
20150531,3 ,19,8/30/2015 12:52,Completed,0:00:24,,,,,,,
20150531,2 ,20,9/17/2015 19:39,Completed,0:00:39,,,,,,,
20150531,2 ,21,9/17/2015 19:40,Completed,0:00:27,,,,,,,
20150531,3 ,22,9/17/2015 19:41,Completed,0:00:23,,,,,,,
20150531,3 ,23,9/17/2015 19:41,Completed,0:00:28,,,,,,,
20150531,3 ,24,9/17/2015 19:42,Completed,0:00:18,,,,,,,
20150930,1 ,1,8/30/2015 8:51,Completed,0:01:06,,,,,,,
20150930,2 ,2,8/30/2015 8:54,Completed,0:02:33,,,,,,,
20150930,3 ,3,8/30/2015 8:59,Completed,0:03:57,,,,,,,
20150930,3 ,4,8/30/2015 9:00,Completed,0:01:02,,,,,,,
20150930,2 ,5,9/17/2015 17:28,Completed,0:02:32,,,,,,,
20150930,1 ,6,9/17/2015 17:36,Completed,0:07:51,,,,,,,
20150930,3 ,7,9/17/2015 17:39,Completed,0:02:19,,,,,,,
20150930,0 ,8,9/17/2015 17:44,Completed,0:04:54,,,,,,,
20150930,3 ,9,9/17/2015 17:45,Completed,0:00:52,,,,,,,
20150930,3 ,10,9/17/2015 17:54,Completed,0:05:49,,,,,,,
20150094,1 ,1,8/25/2015 11:16,Completed,0:01:01,,,,,,,
20150094,0 ,2,8/25/2015 11:17,Completed,0:00:25,,,,,,,
20150094,1 ,3,8/25/2015 11:18,Completed,0:01:00,,,,,,,
20150094,2 ,4,8/25/2015 11:20,Completed,0:00:56,,,,,,,
20150094,1 ,5,8/25/2015 11:21,Completed,0:01:13,,,,,,,
20150094,2 ,6,8/25/2015 11:37,Completed,0:10:25,,,,,,,
20150094,3 ,7,8/25/2015 11:38,Completed,0:00:27,,,,,,,
20150100,2 ,1,8/23/2015 13:28,Completed,0:04:49,,,,,,,
20150100,2 ,2,8/23/2015 13:31,Completed,0:02:08,,,,,,,
20150100,1 ,3,8/23/2015 13:35,Completed,0:03:10,,,,,,,
20150100,2 ,4,8/23/2015 13:39,Completed,0:02:52,,,,,,,
20150100,1 ,5,8/23/2015 20:12,Completed,0:10:51,,,,,,,
20150100,1 ,6,8/23/2015 20:19,Completed,0:05:25,,,,,,,
20150100,3 ,7,8/23/2015 20:24,Completed,0:04:10,,,,,,,
20150100,2 ,8,8/23/2015 20:25,Completed,0:00:36,,,,,,,
20150100,2 ,9,8/23/2015 20:29,Completed,0:02:49,,,,,,,
20150100,3 ,10,8/23/2015 20:34,Completed,0:02:42,,,,,,,
20150100,2 ,11,8/23/2015 20:36,Completed,0:02:14,,,,,,,
20150100,3 ,12,8/23/2015 20:38,Completed,0:00:57,,,,,,,
20150100,2 ,13,8/23/2015 20:40,Completed,0:00:42,,,,,,,
20150100,2 ,14,8/23/2015 20:44,Completed,0:03:08,,,,,,,
20150100,3 ,15,8/23/2015 20:45,Completed,0:00:23,,,,,,,
20150100,3 ,16,8/23/2015 20:46,Completed,0:00:30,,,,,,,
20150100,3 ,17,8/23/2015 20:47,Completed,0:00:12,,,,,,,
20150100,3 ,18,8/23/2015 20:50,Completed,0:02:22,,,,,,,
20150100,3 ,19,8/23/2015 20:51,Completed,0:00:10,,,,,,,
20150100,2 ,20,8/23/2015 20:53,Completed,0:01:55,,,,,,,
20150100,2 ,21,8/23/2015 20:54,Completed,0:00:21,,,,,,,
20150100,3 ,22,8/23/2015 20:57,Completed,0:01:55,,,,,,,
20150100,3 ,23,8/23/2015 20:58,Completed,0:00:13,,,,,,,
20150100,3 ,24,8/23/2015 21:01,Completed,0:02:46,,,,,,,
20150100,3 ,25,8/23/2015 21:03,Completed,0:01:25,,,,,,,
20150100,0 ,26,8/23/2015 21:20,Completed,0:17:03,,,,,,,
20150544,1 ,1,8/27/2015 21:47,Completed,0:10:35,,,,,,,
20150544,1 ,2,8/27/2015 21:52,Completed,0:04:23,,,,,,,
20150544,1 ,3,8/27/2015 21:55,Completed,0:02:50,,,,,,,
20150544,0 ,4,8/27/2015 22:00,Completed,0:04:07,,,,,,,
20150544,2 ,5,8/27/2015 22:01,Completed,0:00:35,,,,,,,
20150544,1 ,6,8/27/2015 22:02,Completed,0:01:19,,,,,,,
20150544,2 ,7,8/27/2015 22:03,Completed,0:00:41,,,,,,,
20150544,1 ,8,8/27/2015 22:04,Completed,0:00:29,,,,,,,
20150544,0 ,9,8/27/2015 22:05,Completed,0:00:32,,,,,,,
20150544,2 ,10,8/27/2015 22:06,Completed,0:00:35,,,,,,,
20150544,3 ,11,8/27/2015 22:07,Completed,0:00:52,,,,,,,
20150107,3 ,1,9/17/2015 23:06,Completed,0:03:46,,,,,,,
20150391,2 ,1,9/19/2015 13:06,Completed,0:02:00,,,,,,,
20150391,1 ,2,9/19/2015 13:10,Completed,0:00:23,,,,,,,
20150361,3 ,1,8/29/2015 2:19,Completed,0:01:10,,,,,,,
20150361,1 ,2,8/29/2015 14:13,Completed,0:02:33,,,,,,,
20150361,3 ,3,8/29/2015 14:19,Completed,0:03:29,,,,,,,
20150361,1 ,4,8/29/2015 14:20,Completed,0:01:03,,,,,,,
20150361,3 ,5,8/29/2015 14:23,Completed,0:02:22,,,,,,,
20150361,2 ,6,8/29/2015 14:24,Completed,0:00:39,,,,,,,
20150361,3 ,7,8/29/2015 14:26,Completed,0:00:39,,,,,,,
20150361,3 ,8,8/29/2015 14:27,Completed,0:00:46,,,,,,,
20150361,2 ,9,8/29/2015 14:33,Completed,0:06:31,,,,,,,
20150361,2 ,10,8/29/2015 14:35,Completed,0:01:36,,,,,,,
20150361,2 ,11,8/29/2015 14:38,Completed,0:01:16,,,,,,,
20150361,1 ,12,8/29/2015 14:41,Completed,0:01:12,,,,,,,
20150361,3 ,13,8/29/2015 14:42,Completed,0:00:54,,,,,,,
20150361,2 ,14,8/29/2015 14:44,Completed,0:00:56,,,,,,,
20150361,2 ,15,8/29/2015 14:44,Completed,0:00:14,,,,,,,
20150361,3 ,16,8/29/2015 14:45,Completed,0:00:15,,,,,,,
20150361,3 ,17,8/29/2015 14:45,Completed,0:00:19,,,,,,,
20150361,3 ,18,8/29/2015 14:46,Completed,0:00:18,,,,,,,
20150361,3 ,19,8/29/2015 14:47,Completed,0:00:20,,,,,,,
20150361,3 ,20,8/29/2015 14:47,Completed,0:00:19,,,,,,,
20150361,2 ,21,8/29/2015 14:49,Completed,0:02:00,,,,,,,
20150361,3 ,22,8/29/2015 14:50,Completed,0:00:21,,,,,,,
20150361,2 ,23,8/29/2015 14:51,Completed,0:00:27,,,,,,,
20150361,3 ,24,8/29/2015 14:54,Completed,0:00:54,,,,,,,
20150361,3 ,25,8/29/2015 14:55,Completed,0:00:18,,,,,,,
20151063,1 ,1,8/30/2015 11:01,Completed,0:04:07,,,,,,,
20151063,1 ,2,8/30/2015 11:06,Completed,0:04:22,,,,,,,
20151063,1 ,3,8/30/2015 11:10,Completed,0:01:05,,,,,,,
20150704,1 ,1,8/29/2015 14:37,Completed,0:07:45,,,,,,,
20150704,1 ,2,8/29/2015 14:44,Completed,0:06:39,,,,,,,
20150564,0 ,1,8/26/2015 0:15,Completed,0:00:31,,,,,,,
20150564,1 ,2,8/30/2015 23:55,Completed,0:00:21,,,,,,,
20150758,2 ,1,8/24/2015 17:12,Completed,0:00:50,,,,,,,
20150758,2 ,2,8/24/2015 17:14,Completed,0:01:09,,,,,,,
20150758,2 ,3,8/24/2015 17:18,Completed,0:01:20,,,,,,,
20150758,3 ,4,8/24/2015 17:19,Completed,0:00:27,,,,,,,
20150758,3 ,5,8/24/2015 17:20,Completed,0:00:40,,,,,,,
20150758,3 ,6,8/24/2015 17:23,Completed,0:02:25,,,,,,,
20150758,3 ,7,8/24/2015 17:28,Completed,0:03:42,,,,,,,
20150758,3 ,8,8/24/2015 17:29,Completed,0:00:13,,,,,,,
20150758,3 ,9,8/24/2015 17:30,Completed,0:01:28,,,,,,,
20150758,2 ,10,8/24/2015 17:33,Completed,0:01:20,,,,,,,
20150758,2 ,11,8/24/2015 17:38,Completed,0:01:44,,,,,,,
20150758,3 ,12,8/24/2015 17:40,Completed,0:00:18,,,,,,,
20150758,3 ,13,8/24/2015 17:41,Completed,0:00:41,,,,,,,
20150758,2 ,14,8/24/2015 17:44,Completed,0:02:19,,,,,,,
20150758,2 ,15,8/24/2015 17:48,Completed,0:03:12,,,,,,,
20150758,3 ,16,8/24/2015 17:54,Completed,0:00:15,,,,,,,
20150758,2 ,17,8/24/2015 17:55,Completed,0:00:28,,,,,,,
20150758,3 ,18,8/24/2015 17:55,Completed,0:00:15,,,,,,,
20150634,3 ,1,9/18/2015 18:15,Completed,0:00:23,,,,,,,
20150692,3 ,1,9/19/2015 14:57,Completed,0:05:47,,,,,,,
20150692,3 ,2,9/19/2015 14:59,Completed,0:01:29,,,,,,,
20150692,3 ,3,9/19/2015 14:59,Completed,0:00:29,,,,,,,
20150280,2 ,1,9/19/2015 15:06,Completed,0:02:48,,,,,,,
20151130,2 ,1,8/26/2015 21:23,Completed,0:02:01,,,,,,,
20151130,1 ,2,8/26/2015 21:25,Completed,0:01:49,,,,,,,
20151130,2 ,3,8/26/2015 22:03,Completed,0:02:26,,,,,,,
20151130,2 ,4,8/26/2015 22:10,Completed,0:03:29,,,,,,,
20151130,3 ,5,8/26/2015 22:11,Completed,0:00:55,,,,,,,
20151130,3 ,6,8/26/2015 22:12,Completed,0:00:51,,,,,,,
20151130,2 ,7,8/26/2015 22:13,Completed,0:00:24,,,,,,,
20151130,3 ,8,8/26/2015 22:14,Completed,0:00:16,,,,,,,
20151130,3 ,9,8/26/2015 22:16,Completed,0:02:16,,,,,,,
20151130,3 ,10,8/26/2015 22:17,Completed,0:00:21,,,,,,,
20151130,3 ,11,8/26/2015 22:19,Completed,0:01:33,,,,,,,
20151130,2 ,12,8/26/2015 22:25,Completed,0:05:10,,,,,,,
20151130,2 ,13,8/26/2015 22:28,Completed,0:01:49,,,,,,,
20151130,3 ,14,8/26/2015 22:28,Completed,0:00:20,,,,,,,
20151130,3 ,15,8/26/2015 22:29,Completed,0:00:14,,,,,,,
20151130,2 ,16,8/27/2015 16:30,Completed,0:01:06,,,,,,,
20151130,2 ,17,8/27/2015 16:31,Completed,0:01:15,,,,,,,
20151130,2 ,18,8/27/2015 16:37,Completed,0:05:08,,,,,,,
20151130,3 ,19,8/27/2015 16:37,Completed,0:00:13,,,,,,,
20151130,3 ,20,8/27/2015 16:38,Completed,0:00:40,,,,,,,
